106563-14-1-1,S.AUR,CORN,FEL,7/25/2014 15:32,AMIKAC,<=       4,SUSC,AMOCLA, =     0.5,SUSC,AMPICI, =       1,RESIST,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =       1,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF, =       1,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI, =       1,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,RESIST,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108756-14-1-1,SA.BHA,CORN,FEL,7/29/2014 11:28,AMIKAC,<=      16,SUSC,,,,,,,,,,BACITR, =       4,RESIST,,,,CEFAZO,<=       8,SUSC,,,,,,,,,,CEFTIF,<=       2,NOINTP,,,,,,,CHLORA,<=       4,SUSC,CIPROF,<=       1,SUSC,,,,DOXYCY,<=    0.12,SUSC,,,,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       2,SUSC,,,,,,,,,,,,,MOXIFL,<=     0.5,SUSC,NEOMYC,<=       4,SUSC,OFLOXA,<=    0.12,SUSC,,,,OXYTET,<=     0.5,SUSC,,,,POLYB,<=       5,NOINTP,,,,,,,,,,TICARC,<=      16,SUSC,,,,TOBRAM,<=       4,SUSC,TRISUL,<=       2,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108756-14-1-1,SA.BHA,CORN,FEL,7/29/2014 16:32,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,NOINTP,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112319-14-1-1,E.COL,FEC,FEL,8/7/2014 6:27,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO, =       2,SUSC,CEFOVE, =       2,SUSC,CEFOXI, =       8,SUSC,CEFPOD,<=       2,SUSC,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA, =       8,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114494-14-1-2,E.COL,URICYST,FEL,8/12/2014 9:49,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, =       4,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, =       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115642-14-1-1,S.AUR,NASCF,FEL,8/12/2014 13:00,AMIKAC,<=       4,SUSC,AMOCLA, =     0.5,SUSC,AMPICI, >       1,RESIST,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =       1,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF, =       1,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,RESIST,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121186-14-1-1,S.AUR,SKI,FEL,8/23/2014 12:30,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =       1,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF, =       1,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,NOINTP,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119936-14-1-1,S.FEL,EAR,FEL,8/23/2014 12:34,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124690-14-1-1,S.AUR,NASCF,FEL,8/30/2014 15:03,AMIKAC,<=       4,SUSC,AMOCLA, =     0.5,SUSC,AMPICI, =     0.5,RESIST,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =       2,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF, =       1,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA, =       8,SUSC,,,,CLINDA,<=     0.5,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI, =       1,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,RESIST,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125312-14-1-1,E.COL,URICYST,FEL,9/2/2014 7:01,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO, >       8,RESIST,CEFOVE, >       4,RESIST,CEFOXI, >      16,RESIST,CEFPOD, >      16,RESIST,CEFTIF, >       4,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA, >      16,RESIST,,,,CLINDA, >       4,RESIST,DOXYCY, >       8,RESIST,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,GENTAM, >       8,RESIST,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC, >      64,RESIST,TICCLA, >      64,RESIST,,,,TRISUL, >       2,RESIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128273-14-1-1,E.COL,URI,FEL,9/9/2014 9:51,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, =       8,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131299-14-1-1,S.FEL,CORN,FEL,9/16/2014 10:59,AMIKAC,<=      16,SUSC,,,,,,,,,,BACITR, >       4,RESIST,,,,CEFAZO,<=       8,SUSC,,,,,,,,,,CEFTIF,<=       2,NOINTP,,,,,,,CHLORA,<=       4,SUSC,CIPROF,<=       1,SUSC,,,,DOXYCY,<=    0.12,SUSC,,,,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       2,SUSC,,,,,,,,,,,,,MOXIFL,<=     0.5,NOINTP,NEOMYC,<=       4,SUSC,OFLOXA, =    0.25,SUSC,,,,OXYTET,<=     0.5,SUSC,,,,POLYB,<=       5,NOINTP,,,,,,,,,,TICARC,<=      16,SUSC,,,,TOBRAM,<=       4,SUSC,TRISUL,<=       2,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132963-14-1-1,S.HYI,EAR,FEL,9/18/2014 14:07,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,SUSC,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132743-14-1-1,S.XYL,NASCF,FEL,9/18/2014 14:10,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,SUSC,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133139-14-1-1,S.HYI,WOUS,FEL,9/18/2014 17:31,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,SUSC,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,SUSC,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134837-14-1-1,S.FEL,WOUS,FEL,9/20/2014 14:57,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, =     0.5,NOINTP,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134903-14-1-1,S.FEL,EAR,FEL,9/23/2014 15:51,AMIKAC,<=       4,SUSC,AMOCLA,<=    0.12,SUSC,AMPICI,<=    0.12,SUSC,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE,<=    0.25,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL,<=       2,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA,<=     0.5,SUSC,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH,<=     0.5,SUSC,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,NOINTP,,,,,,,,,,,,,OXACIL,<=    0.25,SUSC,,,,PENICI,<=    0.06,NOINTP,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139070-14-1-1,E.COL,FLPL,FEL,10/2/2014 11:51,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO, =       8,SUSC,CEFOVE, =       2,SUSC,CEFOXI, =      16,INTER,CEFPOD, =       4,INTER,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, =       2,NOINTP,,,,TICARC, =      16,SUSC,TICCLA, =      16,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145655-14-1-1,E.BETA,LVR,FEL,10/15/2014 7:26,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO, =       2,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF, =     0.5,NOINTP,,,,CEPHAL, =       4,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145655-14-1-1,E.COL,LVR,FEL,10/15/2014 7:29,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =       1,SUSC,CEFOXI, =       4,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, =       4,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149222-14-1-1,E.COL,NASCF,FEL,10/22/2014 6:50,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, =       4,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, =       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149229-14-1-1,E.COL,ABS,FEL,10/23/2014 6:19,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO,<=       1,SUSC,CEFOVE, =     0.5,SUSC,CEFOXI,<=       2,SUSC,CEFPOD,<=       2,SUSC,CEFTIF,<=    0.25,NOINTP,,,,CEPHAL, =       4,SUSC,CHLORA,<=       4,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL,<=    0.25,SUSC,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF,<=    0.25,SUSC,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC,<=       8,SUSC,TICCLA,<=       8,SUSC,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151049-14-1-1,E.COL,URICYST,FEL,10/25/2014 6:27,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO, >       8,RESIST,CEFOVE, >       4,RESIST,CEFOXI, >      16,RESIST,CEFPOD, >      16,RESIST,CEFTIF, >       4,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA, >      16,RESIST,,,,CLINDA, >       4,RESIST,DOXYCY, >       8,RESIST,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,GENTAM, =       2,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC, >      64,RESIST,TICCLA, >      64,RESIST,,,,TRISUL, >       2,RESIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151046-14-1-1,S.AUR,URICYST,FEL,10/25/2014 12:44,AMIKAC, =       8,SUSC,AMOCLA, >       1,RESIST,AMPICI, >       1,RESIST,,,,,,,,,,CEFAZO, >       8,RESIST,CEFOVE, >       4,RESIST,CEFOXI, >      16,RESIST,CEFPOD, >      16,RESIST,CEFTIF, >       4,RESIST,,,,CEPHAL, >       8,RESIST,CHLORA, =       8,SUSC,,,,CLINDA,<=     0.5,RESIST,DOXYCY,<=       2,SUSC,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,RESIST,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP,<=       1,NOINTP,,,,TICARC, =      16,RESIST,TICCLA, =      32,RESIST,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161628-14-1-1,E.COL,WOUS,FEL,11/15/2014 6:37,AMIKAC,<=       4,SUSC,AMOCLA, >       1,NOINTP,AMPICI, >       1,NOINTP,,,,,,,,,,CEFAZO, >       8,RESIST,CEFOVE, >       4,RESIST,CEFOXI, =       8,SUSC,CEFPOD, >      16,RESIST,CEFTIF, >       4,NOINTP,,,,CEPHAL, >       8,RESIST,CHLORA, =       8,SUSC,,,,CLINDA, >       4,RESIST,DOXYCY,<=       2,SUSC,ENROFL, >       2,RESIST,ERYTH, >       4,RESIST,,,,,,,GENTAM,<=       1,SUSC,IMIPEN,<=       1,SUSC,,,,MARBOF, >       2,RESIST,,,,,,,,,,,,,OXACIL, >       4,RESIST,,,,PENICI, >       8,RESIST,,,,,,,RIFAMP, >       2,NOINTP,,,,TICARC, >      64,RESIST,TICCLA, =      32,INTER,,,,TRISUL,<=     0.5,SUSC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
